2,1,2,6,11,16,9,25,23,26,39,45,50,54,73,127,148,152,202,202,248,355,377,425,429,481,527,547,569,462,464,438,395,330,316,252,215,173,173,143,104,101,65,75,65,45,46,24,31,22,19,18,13,9,11,8,9,6,7,7,4,1,2,2,1,3,3,3,1,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,2,4,8,7,10,20,16,17,24,39,54,57,62,75,83,141,133,162,207,243,280,332,386,420,515,475,562,576,500,484,464,418,383,355,264,243,224,176,140,118,103,80,73,50,38,40,23,27,17,24,20,19,16,12,8,7,9,5,4,2,3,3,1,3,4,1,2,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,3,1,2,3,2,5,2,4,3,2,1,4,2,4,2,7,8,12,17,17,28,19,34,37,39,50,84,109,118,140,156,241,291,340,391,410,475,501,528,537,557,509,523,439,382,390,321,256,217,220,155,118,107,94,76,50,49,39,30,33,22,23,15,12,11,7,10,10,6,4,4,2,4,1,4,3,0,3,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0
1,1,4,3,2,3,5,6,7,9,10,15,17,23,20,32,51,65,63,97,111,161,152,207,254,329,325,376,476,491,508,527,551,564,493,465,394,378,287,282,233,208,153,146,126,87,76,77,49,54,42,42,35,33,20,16,17,23,15,10,7,12,4,8,2,3,4,3,3,0,1,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,2,2,0,6,0,4,9,11,18,23,25,23,39,23,56,72,80,85,102,136,160,196,213,268,290,355,408,456,514,472,457,496,474,450,411,361,309,300,250,270,211,189,166,124,117,103,80,54,68,45,41,35,33,22,25,17,10,10,14,11,10,6,5,3,3,3,4,3,6,5,3,0,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,2,1,4,2,1,5,9,5,9,12,15,23,22,20,30,47,52,58,76,91,121,164,191,195,233,300,360,424,443,482,495,527,559,530,547,474,413,360,330,285,214,179,166,134,106,95,80,60,45,44,33,24,23,27,19,16,8,5,5,10,8,7,9,5,8,2,5,5,6,3,3,2,2,4,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,1,1,3,5,1,2,4,5,1,4,12,5,15,21,25,28,39,49,54,76,73,104,146,131,172,204,279,295,361,438,455,458,496,557,523,557,462,398,429,375,320,271,242,181,161,130,104,88,78,54,65,50,40,26,30,19,19,25,12,18,4,9,10,4,4,6,6,8,5,4,2,0,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,3,1,1,1,0,0,0,0,1,2,1,2,0,2,1,2,0,2,4,1,3,11,10,10,14,21,15,21,37,41,41,63,65,79,104,124,149,184,240,282,343,374,406,443,456,487,532,489,506,494,476,462,353,275,244,198,166,166,140,101,99,66,75,56,35,31,33,29,20,18,10,15,16,9,9,8,9,5,2,5,3,6,1,4,2,2,0,2,1,0,0,0
0,1,1,3,1,1,5,1,2,9,7,10,16,16,16,33,37,52,70,97,101,113,178,197,212,270,315,381,381,452,519,572,496,551,491,431,392,405,359,356,288,238,175,191,132,145,79,76,64,55,56,30,35,20,22,20,22,17,16,7,6,8,3,3,6,3,1,3,0,3,2,1,2,1,2,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,3,12,12,10,18,26,35,49,35,52,64,93,120,139,188,212,222,263,358,378,437,506,544,509,578,548,517,421,382,401,327,259,224,183,150,162,127,106,106,75,52,57,47,43,28,38,18,19,19,20,9,14,3,11,7,4,3,7,5,6,2,5,3,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,6,3,6,10,9,11,16,18,23,46,41,48,57,76,91,116,159,176,188,249,286,403,404,457,477,522,543,562,554,461,465,394,360,301,293,224,196,163,129,117,74,65,63,56,41,33,46,25,29,19,22,19,21,9,8,7,7,3,4,4,3,4,3,1,2,0,3,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2,3,3,8,8,8,10,6,15,13,24,39,40,56,55,76,81,119,160,194,237,289,311,344,418,481,515,482,550,568,526,526,475,439,369,299,243,246,177,130,135,108,85,68,74,60,44,45,27,28,18,16,14,8,8,10,9,5,6,8,7,4,1,2,3,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,3,4,5,7,7,12,15,13,26,47,45,55,73,94,102,129,204,207,265,315,406,453,491,519,528,552,533,531,505,430,409,351,317,260,193,178,165,125,119,92,82,58,60,38,31,33,26,21,15,18,11,19,13,10,8,13,5,6,5,3,4,2,4,2,2,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,5,8,6,3,4,8,7,7,15,22,24,22,35,61,63,56,89,121,129,197,205,279,294,364,415,444,468,485,546,504,533,518,455,428,361,308,303,243,229,160,155,121,91,83,76,56,50,31,29,32,32,25,16,20,10,5,10,5,3,5,2,6,5,2,2,1,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,2,3,6,8,9,23,24,21,23,46,55,63,99,109,141,191,219,230,299,378,365,471,449,480,541,585,552,551,473,404,376,319,291,232,207,152,135,121,98,101,75,46,44,40,28,22,19,25,20,16,12,15,5,12,6,5,8,3,4,5,3,3,2,4,1,0,0,0,1,0,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,3,2,5,6,8,7,14,7,8,16,16,20,19,39,33,49,63,81,102,112,175,171,200,261,290,343,377,439,433,474,485,479,514,512,436,416,407,342,318,267,216,171,132,128,102,89,72,57,50,44,46,28,29,30,20,18,14,15,10,8,8,7,6,3,6,3,2,2,0,0,1,1,2,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,1,2,1,4,4,4,5,0,5,7,17,15,12,17,27,28,36,52,54,72,103,90,138,191,230,297,333,407,445,488,450,542,567,547,514,481,449,413,345,309,240,239,200,159,120,86,88,66,60,50,49,36,31,26,21,19,11,16,10,9,7,9,11,12,4,2,5,4,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,2,2,4,7,9,9,18,9,13,29,28,39,32,63,75,103,136,136,156,197,248,289,369,381,432,469,512,511,537,537,490,431,423,366,332,304,222,230,190,143,128,109,102,62,58,56,41,33,34,29,30,19,12,7,8,6,6,4,7,3,4,1,1,5,3,1,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,2,1,0,0,0,1,1,3,1,1,1,1,1,0,2,2,1,3,5,2,3,2,10,11,20,13,19,30,43,55,65,80,94,119,161,189,245,282,344,369,416,489,527,540,557,525,499,449,410,398,340,292,237,223,196,139,131,109,89,75,65,52,30,45,26,23,19,18,17,15,10,6,8,14,10,7,6,4,4,4,1,2,3,0,1,4,1,1,0,0,1,0,1,0,0,0,0
1,2,4,3,2,3,3,6,11,15,9,17,27,34,44,50,82,96,115,110,148,190,192,287,302,327,422,464,439,521,475,517,522,479,455,429,387,324,301,248,207,165,151,114,120,100,66,59,51,44,25,29,21,15,17,15,13,5,13,7,4,3,3,6,2,2,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,2,2,3,2,6,6,3,11,21,17,17,30,41,44,55,91,88,113,156,162,207,259,327,350,419,445,514,519,552,570,540,506,468,420,369,284,273,213,197,158,151,104,70,72,62,51,48,33,26,16,16,21,16,14,14,10,5,8,5,8,4,4,4,0,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,2,4,3,8,6,5,13,20,15,25,21,28,40,57,93,77,103,142,175,198,252,295,295,385,409,494,508,589,565,525,510,539,462,370,332,259,235,202,165,124,125,111,83,66,70,52,43,27,34,21,19,17,11,11,11,6,10,10,3,4,2,2,2,0,3,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,1,0,2,1,1,1,2,1,1,3,3,2,3,3,3,1,15,10,11,25,25,29,42,64,63,72,87,109,163,210,229,296,308,400,423,518,549,520,593,569,569,485,450,419,302,282,229,202,175,112,109,104,94,50,53,34,33,31,23,13,23,11,13,11,12,4,4,8,6,5,2,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2,0,1,3,4,3,7,1,4,7,12,23,17,30,23,38,58,68,75,104,117,131,195,230,267,294,365,401,414,491,514,543,501,509,460,456,383,355,346,269,240,217,160,120,94,125,63,61,48,42,44,29,39,22,25,21,19,19,18,12,17,14,9,11,4,3,5,4,5,4,0,2,1,1,2,3,2,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,1,1,4,3,5,4,10,4,10,19,16,31,31,50,66,54,56,82,126,151,162,216,299,274,395,406,416,490,548,579,597,549,544,448,414,354,279,244,251,164,166,137,99,92,89,67,53,55,41,47,28,24,23,10,18,11,10,7,4,5,5,5,5,3,1,6,3,2,0,0,4,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,1,1,4,7,5,6,8,11,18,22,27,35,50,71,83,126,138,176,200,259,290,380,387,413,470,461,499,501,531,476,467,388,428,351,284,254,209,190,149,145,112,84,66,60,64,47,41,40,35,27,17,15,14,12,20,3,5,9,6,8,7,6,5,2,5,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1,3,6,5,6,8,8,7,11,17,27,37,32,44,57,59,105,125,119,164,185,253,327,319,397,458,535,504,557,553,518,506,458,453,384,327,297,246,176,170,126,112,105,67,83,47,52,34,29,28,27,20,13,15,15,8,8,5,9,5,3,4,4,3,3,0,3,1,3,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,2,0,1,5,1,1,5,9,6,8,8,11,10,12,22,19,28,40,30,49,39,82,82,104,168,211,199,246,325,318,372,448,464,471,479,496,466,498,418,388,366,336,290,242,218,185,163,159,116,89,64,64,57,47,43,27,28,33,18,14,13,17,12,11,8,12,6,5,5,1,1,2,1,3,0,1,1,1,0,0,2,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0
1,0,2,0,2,3,1,2,1,0,3,3,3,6,10,10,15,17,20,30,38,52,77,82,134,134,179,201,257,328,344,403,434,499,524,529,560,493,531,472,402,378,316,296,244,189,165,142,111,113,80,75,40,51,41,22,15,28,14,18,17,14,6,10,2,3,8,5,3,4,3,1,2,3,2,2,0,2,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,5,2,6,3,3,2,8,4,5,6,9,13,12,18,23,19,35,37,48,55,54,89,100,128,139,176,208,277,336,364,402,488,513,544,574,557,524,525,435,404,350,286,243,179,176,151,126,87,89,58,43,46,30,37,29,26,24,10,14,6,5,12,4,6,4,2,2,5,2,4,3,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,1,3,1,1,8,6,2,12,15,22,18,36,38,35,50,58,96,111,116,149,163,212,230,266,352,362,423,469,511,481,515,547,491,487,425,407,349,309,231,204,166,175,129,111,75,68,66,58,43,28,34,29,13,16,12,14,12,12,9,6,7,4,4,3,3,0,3,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,3,2,4,1,4,7,8,6,10,4,17,20,21,27,38,46,54,63,90,122,126,154,184,215,257,288,332,406,443,486,524,530,527,482,517,475,388,372,308,274,239,220,147,142,118,89,84,65,74,48,32,35,27,17,25,14,11,7,8,10,12,6,7,3,5,7,7,4,0,1,5,2,1,0,1,1,1,1,1,0,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0
0,2,1,0,1,1,1,2,0,0,2,7,0,1,2,2,3,1,4,2,2,6,5,8,11,13,15,14,26,20,23,25,50,60,67,84,80,104,143,170,169,183,271,301,361,434,465,458,504,513,509,526,460,466,395,342,288,279,231,192,156,82,112,76,77,58,41,31,40,23,29,16,18,17,12,15,4,10,9,4,5,4,7,3,5,1,1,5,1,6,0,1,2,3,1,1,1,0,1,1
0,1,1,0,2,1,2,1,2,6,10,2,5,9,15,9,15,26,34,39,38,78,61,102,126,149,205,247,307,350,415,439,505,506,527,536,563,457,489,476,399,320,287,238,218,167,132,118,126,83,84,50,52,37,39,37,24,21,18,15,14,6,4,8,4,7,5,5,5,3,3,6,4,1,1,1,2,4,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,5,0,0,2,0,0,0,0,1,1,3,2,1,3,0,0,2,1,0,1,4,2,4,1,13,7,10,12,18,14,26,48,58,45,78,96,123,143,145,220,240,286,300,376,411,436,533,532,561,521,505,458,416,370,325,295,248,195,173,172,115,91,74,77,62,64,36,36,30,35,20,22,15,18,11,9,8,6,6,6,3,1,7,3,1,3,3,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,3,2,1,3,6,3,4,4,8,7,14,14,18,12,35,33,56,62,87,94,138,149,175,223,238,308,373,372,484,490,519,526,522,504,427,430,426,376,323,292,241,232,171,136,114,99,79,62,68,46,41,37,39,24,19,13,17,19,11,7,11,11,7,5,8,4,3,1,4,0,2,3,1,1,0,2,1,0,1,0,3,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,4,2,2,1,3,6,5,5,10,9,12,21,21,35,46,56,47,94,109,128,153,167,212,250,282,296,419,420,473,547,569,554,515,492,471,424,364,309,281,234,217,155,151,116,106,84,57,70,41,50,28,24,29,26,16,18,13,10,8,8,8,7,7,1,1,2,3,2,2,0,1,2,2,1,1,1,2,2,0,0,1,1,0,1
0,0,0,0,0,0,1,2,0,3,0,1,1,2,2,4,2,2,3,4,9,13,20,17,33,26,39,51,65,82,76,106,141,144,190,210,243,312,397,449,454,476,521,519,504,494,444,432,409,342,321,295,197,190,146,132,110,115,76,62,51,46,35,41,21,27,10,23,12,13,11,7,13,9,2,5,4,1,1,1,3,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,2,1,6,3,5,11,11,13,14,27,22,25,26,28,47,63,96,107,108,145,194,242,306,368,414,452,512,516,501,553,581,534,454,419,399,358,280,255,199,172,147,112,89,72,72,57,61,37,32,27,20,12,13,19,11,12,9,6,4,4,9,0,3,2,3,2,2,0,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,2,2,7,7,5,9,11,15,16,29,40,45,39,68,84,103,124,159,187,253,288,357,374,431,496,499,548,524,497,501,484,436,384,355,307,232,223,210,151,122,116,75,54,73,55,32,30,34,21,24,22,9,12,14,10,2,9,3,2,6,1,2,3,3,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3,0,1,3,2,5,4,8,8,11,11,18,13,18,22,21,38,68,71,87,103,111,145,182,211,271,296,349,411,453,487,541,570,528,525,472,445,414,356,306,264,214,180,156,146,98,98,69,69,57,46,47,28,39,25,15,22,9,10,9,4,6,8,7,3,3,1,1,1,1,1,1,3,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,1,5,1,2,5,16,13,16,19,21,29,46,50,67,83,102,135,174,216,272,283,346,386,461,486,504,538,547,540,555,503,421,393,324,265,271,189,148,151,132,112,83,73,45,42,38,37,35,23,20,13,21,11,2,10,0,4,4,3,5,1,0,3,0,4,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,1,1,1,1,0,3,5,4,3,8,11,10,11,18,20,25,27,35,43,58,55,102,92,116,151,169,225,265,348,331,376,420,460,483,567,583,497,473,476,463,367,320,255,210,180,147,135,113,96,83,64,58,71,43,41,24,24,23,20,12,14,14,11,5,8,8,7,7,3,2,2,2,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,2,0,0,0,1,1,3,0,1,1,2,6,1,6,4,9,13,17,22,26,25,50,59,56,82,103,126,165,213,231,303,369,393,423,433,515,541,512,529,502,454,467,363,394,278,260,237,193,158,108,90,80,71,53,49,39,37,33,23,17,22,22,18,13,9,14,10,5,4,5,5,2,1,0,1,3,6,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,2,2,0,1,0,0,0,0,5,1,5,1,5,9,12,15,14,18,16,22,27,36,40,64,88,106,131,165,184,227,246,299,338,403,466,484,505,568,538,497,510,446,429,373,310,294,228,151,160,133,111,94,74,61,58,43,33,27,27,22,26,17,11,15,13,11,12,4,5,4,6,1,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,1,2,4,8,4,6,9,11,16,22,19,26,40,49,51,65,94,118,125,188,201,220,275,374,435,473,501,538,537,528,574,508,458,388,371,348,242,230,198,129,130,123,101,83,61,44,40,45,29,35,21,15,18,14,14,9,14,10,6,7,9,6,6,4,0,2,2,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,1,1,2,5,3,2,1,5,3,6,6,14,16,23,33,36,51,77,73,95,117,127,181,189,215,285,328,355,425,426,496,549,550,534,496,488,442,374,332,305,249,218,179,145,106,94,79,68,64,51,49,29,29,30,13,18,14,19,15,7,11,10,7,10,6,3,3,8,6,6,3,0,2,2,2,0,0,3,1,1,1,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0
1,1,1,2,0,2,6,8,12,19,24,18,36,48,64,62,102,115,145,159,223,261,300,330,368,437,480,538,476,559,492,464,463,427,391,344,270,259,237,208,169,111,84,105,79,69,58,44,35,35,32,19,21,12,15,9,12,11,8,4,4,3,6,2,0,1,2,0,1,1,2,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,4,3,6,7,5,11,15,17,14,19,26,39,36,61,64,89,85,129,166,190,241,291,306,347,442,450,550,533,525,501,476,461,429,388,352,320,266,248,168,132,132,98,88,95,68,65,37,40,27,30,20,27,15,11,17,13,6,6,5,0,4,4,3,2,0,2,1,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,2,2,3,3,4,6,2,10,5,7,16,13,13,16,12,23,29,42,43,65,81,93,119,149,170,216,278,290,355,417,484,472,528,576,566,529,513,444,467,356,320,306,241,189,160,118,112,92,71,47,45,35,28,24,18,26,18,12,8,8,7,5,4,5,4,3,1,3,1,3,1,2,3,2,3,0,2,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,2,5,3,4,8,7,10,5,4,20,19,24,26,46,54,110,120,130,187,209,253,274,349,338,426,478,553,606,549,530,554,522,410,412,335,273,259,215,193,128,104,103,78,81,40,50,42,33,39,22,18,11,8,19,10,17,5,8,6,6,2,3,4,3,5,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,2,1,0,1,2,3,7,15,15,8,19,22,29,40,64,51,75,118,146,189,195,223,286,321,366,389,465,517,560,545,540,520,473,449,363,362,282,254,219,180,149,130,121,108,97,75,67,40,43,31,22,19,14,19,15,13,11,12,7,3,7,5,1,3,1,1,3,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,2,3,2,3,6,6,8,9,11,15,16,22,37,44,57,64,79,85,130,135,168,168,239,246,309,357,394,442,427,509,478,506,527,497,462,426,384,316,312,213,211,167,139,93,80,81,50,45,45,42,35,37,29,20,16,12,9,8,8,5,4,3,4,4,6,2,6,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,1,1,1,1,2,1,1,5,4,6,5,6,13,14,32,18,39,46,60,70,100,130,134,166,192,240,300,322,372,393,466,546,554,530,528,498,448,448,373,340,279,249,194,169,131,133,124,100,70,67,41,40,48,22,25,35,24,19,13,12,10,10,4,7,2,5,3,5,2,3,0,3,3,2,2,0,1,2,0,1,2,0
0,1,0,0,0,0,1,2,1,0,3,3,8,9,18,14,21,29,32,26,30,53,76,83,98,148,195,218,265,262,323,347,438,462,507,507,535,550,519,448,416,388,340,305,271,232,182,160,129,102,87,78,74,60,42,37,33,38,32,11,23,12,9,5,5,5,8,8,2,2,3,3,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,2,1,0,2,4,2,2,6,1,7,3,7,6,10,14,15,20,21,15,28,40,66,58,100,96,109,161,184,221,285,317,348,411,452,470,501,535,527,504,490,447,423,339,306,272,245,211,156,122,120,95,59,69,51,50,34,31,22,21,20,16,17,5,8,13,9,8,5,2,0,1,5,3,1,0,3,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5,1,7,3,5,15,11,17,20,24,28,47,50,59,92,82,102,157,181,194,249,285,346,402,438,518,532,562,533,528,522,492,420,369,352,280,254,188,168,138,99,101,79,66,60,40,24,26,26,26,18,16,16,12,8,7,9,5,5,4,4,5,3,4,5,3,1,2,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,3,6,8,15,23,20,29,31,32,42,62,87,85,108,130,154,199,238,290,316,323,424,503,453,502,533,527,489,483,408,399,331,316,230,209,175,158,130,105,83,78,75,56,45,57,29,30,16,23,15,9,11,11,14,9,9,4,7,3,3,2,4,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,1,1,1,1,0,1,0,2,5,5,7,12,11,15,17,12,27,34,48,53,73,77,105,133,170,218,247,286,349,396,432,470,508,519,598,513,489,459,483,372,316,305,248,204,156,130,132,92,87,89,56,53,38,31,29,15,17,24,22,14,10,10,8,11,4,5,5,3,2,4,3,6,0,2,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0,1,1,3,4,2,1,2,7,3,13,11,18,19,22,13,42,42,45,70,87,122,138,165,236,264,341,366,468,477,501,554,535,592,548,515,462,391,337,299,219,241,143,144,147,111,97,80,72,53,37,34,32,26,25,17,11,13,13,12,11,3,5,7,4,3,2,5,2,5,2,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,5,7,4,6,4,8,5,14,14,15,18,20,28,29,35,30,69,54,81,87,113,133,193,199,241,315,338,414,460,517,530,531,516,523,493,443,382,383,332,264,222,195,163,131,104,81,77,70,48,48,32,31,32,20,18,29,17,14,14,9,8,9,7,4,10,4,2,5,1,1,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,2,2,1,2,2,2,5,3,3,4,5,11,8,12,10,17,16,23,27,32,45,55,62,63,97,105,141,175,221,270,288,353,365,471,519,578,503,539,511,501,435,423,338,271,259,235,168,156,130,111,96,95,67,57,52,41,31,31,30,37,24,16,10,16,10,8,3,5,12,8,3,3,2,4,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,3,7,5,4,4,6,12,15,20,24,35,49,59,63,83,108,128,156,149,174,248,255,265,308,406,423,474,558,586,533,509,505,418,390,368,304,251,217,192,158,125,119,98,72,68,55,41,42,45,32,24,20,16,10,13,9,6,9,5,9,1,4,4,3,2,5,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,0,1,0,0,1,0,5,2,1,6,6,4,5,7,6,14,13,19,22,32,42,43,64,93,117,134,160,166,215,264,346,388,412,479,490,516,565,515,492,453,389,454,339,302,280,249,177,148,133,106,96,67,54,62,56,30,43,34,26,19,16,10,16,10,10,5,7,4,11,7,7,2,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,3,7,1,6,5,6,6,6,11,9,11,17,19,24,24,36,46,59,63,87,101,142,146,197,257,271,312,351,409,444,481,522,525,540,544,491,471,399,331,294,233,237,193,163,125,104,92,70,75,57,39,30,32,23,23,22,23,19,10,10,8,7,4,3,5,0,1,6,2,1,2,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,1,3,0,0,1,2,2,4,1,3,3,3,8,5,7,7,20,7,13,15,21,23,28,43,50,55,79,98,137,160,175,210,256,295,347,372,471,471,484,486,538,516,478,462,402,337,292,288,234,199,178,123,112,91,86,78,63,49,47,35,33,29,24,19,17,20,12,17,13,7,6,8,6,4,7,3,4,4,3,1,0,5,2,2,1,1,0,0,1,1,0,0,0,0,0,1,1
2,0,2,3,7,3,7,14,17,23,13,20,28,49,48,62,75,95,115,136,164,186,247,300,340,411,414,443,490,506,526,485,477,461,484,355,312,246,241,198,194,140,138,111,96,72,55,54,61,36,37,24,18,19,21,16,13,10,12,7,5,3,4,8,2,2,4,3,1,0,2,0,3,3,2,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1,3,3,3,4,2,0,5,7,0,3,16,12,9,15,17,19,22,29,37,50,60,100,107,103,145,161,196,254,278,321,386,389,462,497,511,501,536,461,505,457,382,334,280,257,239,159,155,143,104,86,80,69,52,32,43,27,17,14,11,14,12,9,5,7,3,6,6,3,4,2,1,2,1,4,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,1,0,0,0,0,1,3,1,0,1,4,6,8,7,10,18,17,25,39,53,49,80,72,99,148,169,183,203,242,305,336,411,459,471,555,551,568,460,467,464,413,348,325,252,212,191,168,155,122,94,69,61,50,48,37,41,35,19,25,20,17,14,16,12,6,4,6,3,4,4,4,2,2,2,2,3,4,1,2,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1,1,1,1,0,0,3,4,3,3,11,16,16,12,23,21,23,32,59,49,75,75,100,126,155,199,228,277,361,361,439,481,544,559,547,545,566,536,437,380,346,265,238,185,155,133,118,104,88,69,60,46,40,26,28,20,20,12,16,13,14,6,8,3,4,9,4,6,2,1,2,3,6,1,4,0,0,0,2,2,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
